"topic_1","topic_2","topic_3","topic_4","topic_5","topic_6","topic_7","topic_8","topic_9","topic_10"
0,0,0,0,0,0,0,0,0,1
0,0,0,0.85,0,0.0333333333333333,0,0,0.0666666666666667,0.05
0,0.2,0,0,0,0,0.7,0,0,0.1
0,0,0,0.4625,0,0,0,0.0125,0.0125,0.5125
0.02,0,0.11,0.85,0,0,0,0.02,0,0
0,0.15,0,0,0,0.8,0,0,0.0166666666666667,0.0333333333333333
0,0.933333333333333,0,0.0666666666666667,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0
0.0125,0,0,0.2125,0.0625,0,0,0.6125,0.0125,0.0875
0.625,0.025,0.05,0,0.05,0,0,0,0.25,0
0.0428571428571429,0,0,0,0.1,0.857142857142857,0,0,0,0
0.2,0,0,0,0,0.0666666666666667,0.183333333333333,0,0.533333333333333,0.0166666666666667
0,0.5,0,0,0.0428571428571429,0,0,0,0.0285714285714286,0.428571428571429
0,0.0666666666666667,0.266666666666667,0,0,0,0.533333333333333,0.1,0.0333333333333333,0
0.316666666666667,0,0.0166666666666667,0.166666666666667,0,0,0,0,0.5,0
0.1,0,0,0,0,0.5,0,0,0.4,0
0,0,0.02,0,0,0,0.04,0.94,0,0
0.166666666666667,0,0.0833333333333333,0,0,0.166666666666667,0.116666666666667,0,0,0.466666666666667
0,0,0,0.075,0,0,0.85,0.0375,0,0.0375
0,0,0.0166666666666667,0.85,0.0333333333333333,0,0.0333333333333333,0,0.0166666666666667,0.05
0.04,0.24,0,0,0.72,0,0,0,0,0
0,0,0,0,0.116666666666667,0,0.0666666666666667,0.05,0,0.766666666666667
0,0.0625,0,0.8,0,0,0,0.1375,0,0
0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0.328571428571429,0,0.371428571428571,0,0.3
0,0.0142857142857143,0.0142857142857143,0.342857142857143,0,0,0,0,0,0.628571428571429
0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.425,0.0125,0.5625
0,1,0,0,0,0,0,0,0,0
0.166666666666667,0,0.0166666666666667,0.0166666666666667,0,0,0,0,0,0.8
0.566666666666667,0,0,0,0,0,0.383333333333333,0.05,0,0
0,0,0.5,0,0,0.225,0,0.275,0,0
0.0142857142857143,0,0,0,0,0,0.0714285714285714,0,0.871428571428571,0.0428571428571429
0,0,0.96,0,0,0,0,0.02,0.02,0
0.242857142857143,0.0428571428571429,0,0,0,0.142857142857143,0.571428571428571,0,0,0
0,0,0.185714285714286,0.2,0,0,0.614285714285714,0,0,0
0,0.975,0,0,0,0.025,0,0,0,0
0,1,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0.142857142857143,0,0.0142857142857143,0,0,0.428571428571429,0,0.285714285714286,0.128571428571429,0
0,0.2,0,0,0,0.04,0.04,0.14,0.58,0
0,0.34,0,0.02,0,0,0,0.02,0.58,0.04
0,0,0,0,0,0.633333333333333,0,0.0166666666666667,0,0.35
0,0.35,0,0,0,0.65,0,0,0,0
0,0,0,0.0571428571428571,0.0142857142857143,0,0.242857142857143,0,0.442857142857143,0.242857142857143
0,0,0,0,0,0,0,0,0,1
0.08,0.14,0,0,0,0,0,0.78,0,0
0,0,0.714285714285714,0.0428571428571429,0.0142857142857143,0.1,0,0.0857142857142857,0.0285714285714286,0.0142857142857143
0,0,0.02,0,0.02,0.04,0,0.08,0,0.84
0,0,0.3,0,0,0,0.7,0,0,0
0,0,0,0.433333333333333,0,0,0.0166666666666667,0,0.55,0
0,0.5,0,0,0,0,0.5,0,0,0
0,0,0.75,0,0.0785714285714286,0,0.0714285714285714,0,0,0.1
0.22,0,0.04,0,0.06,0,0.2,0.2,0,0.28
0.98,0,0,0,0,0,0,0,0,0.02
0.02,0,0,0,0,0,0.02,0.58,0.38,0
0.2,0,0.15,0.25,0.3,0.075,0,0.025,0,0
0,0,0.02,0,0,0,0,0,0,0.98
0.05,0,0,0.6,0,0,0,0.0166666666666667,0.333333333333333,0
0,0,0,0.0166666666666667,0.0666666666666667,0.9,0.0166666666666667,0,0,0
0,0,0,0.5,0,0,0.48,0.02,0,0
0.35,0.025,0,0,0.025,0,0.125,0,0,0.475
0.216666666666667,0,0,0.0333333333333333,0,0,0.716666666666667,0,0.0333333333333333,0
0,0.216666666666667,0,0.0166666666666667,0,0.583333333333333,0,0,0,0.183333333333333
0.271428571428571,0.0142857142857143,0,0,0,0,0,0,0.714285714285714,0
0,0,0.0166666666666667,0,0,0,0,0,0.983333333333333,0
0.0142857142857143,0.0142857142857143,0,0,0.242857142857143,0.0142857142857143,0,0.0142857142857143,0.7,0
0,0.0333333333333333,0.0166666666666667,0,0,0,0,0,0.95,0
0.35,0.25,0,0,0,0.0166666666666667,0,0,0.383333333333333,0
0,0,0,0,0.0142857142857143,0.0142857142857143,0.442857142857143,0.0142857142857143,0,0.514285714285714
0,0.0428571428571429,0,0.0571428571428571,0,0.857142857142857,0.0142857142857143,0,0,0.0285714285714286
0,0,0,0.114285714285714,0,0.471428571428571,0,0.0142857142857143,0.4,0
0,0.8,0,0,0,0.14,0,0,0,0.06
0,0.333333333333333,0,0.666666666666667,0,0,0,0,0,0
0,0,0,0,0,0.875,0,0.125,0,0
0,0,0,0,0.3,0.075,0.125,0.4875,0.0125,0
0,0,0.233333333333333,0,0,0.333333333333333,0,0,0.433333333333333,0
0,0,0.5,0,0,0,0.0571428571428571,0.4,0,0.0428571428571429
0,0,0,0.466666666666667,0.0166666666666667,0,0,0,0,0.516666666666667
0.0142857142857143,0,0,0,0.385714285714286,0.5,0.0142857142857143,0.0142857142857143,0.0714285714285714,0
0,0,0,0,0,0,0.242857142857143,0,0.428571428571429,0.328571428571429
0,0,0.12,0,0.16,0,0,0.26,0.44,0.02
0.025,0,0,0,0.025,0,0.025,0,0.925,0
0,0,0,0.833333333333333,0,0,0.166666666666667,0,0,0
0,1,0,0,0,0,0,0,0,0
0,0,0,0.0333333333333333,0,0.0166666666666667,0,0,0.95,0
0,0,0,0.0333333333333333,0,0.233333333333333,0.0166666666666667,0.0333333333333333,0,0.683333333333333
0,0.72,0,0,0,0,0,0,0.28,0
0.0285714285714286,0,0.0142857142857143,0,0,0.714285714285714,0,0.242857142857143,0,0
0.26,0.7,0,0,0.04,0,0,0,0,0
0,0,0.02,0.02,0,0,0,0,0,0.96
0,0,0,0.075,0,0.825,0.1,0,0,0
0,1,0,0,0,0,0,0,0,0
0,0.642857142857143,0,0,0.357142857142857,0,0,0,0,0
0.0666666666666667,0.416666666666667,0,0.0166666666666667,0.133333333333333,0,0.05,0,0,0.316666666666667
0,0.96,0,0,0,0,0,0.04,0,0
0,0,0,0,0,1,0,0,0,0
0,0.06,0,0.02,0,0,0,0,0,0.92
0.38,0.54,0,0,0.02,0.02,0.04,0,0,0
0,0,0.0125,0,0,0.4125,0,0,0,0.575
0,0,0,0,0.0166666666666667,0.233333333333333,0,0.0166666666666667,0,0.733333333333333
0,0,0,0,0,0,0,0,0,1
0,0.8,0.12,0.08,0,0,0,0,0,0
0,0,0,0.0285714285714286,0.0142857142857143,0.942857142857143,0.0142857142857143,0,0,0
0.025,0,0,0,0,0.875,0.025,0,0.075,0
0,0,0,0.542857142857143,0,0.0285714285714286,0.0142857142857143,0,0,0.414285714285714
0,0,0,0.25,0,0,0.0333333333333333,0.7,0,0.0166666666666667
0,0.02,0.24,0.02,0.02,0.68,0,0,0,0.02
0,0,0,0,0,0,0.933333333333333,0,0,0.0666666666666667
0.44,0.04,0,0,0,0.06,0.04,0.42,0,0
0,0,0.216666666666667,0.0166666666666667,0,0,0,0,0.0166666666666667,0.75
0.06,0.64,0,0,0,0.04,0,0,0.26,0
0,0.0142857142857143,0,0,0,0,0.671428571428571,0,0.314285714285714,0
0,0.6,0,0.4,0,0,0,0,0,0
0,0,0,0.516666666666667,0.25,0.0166666666666667,0,0,0,0.216666666666667
0,0.98,0,0,0,0,0,0,0.02,0
0,0.28,0.62,0,0.1,0,0,0,0,0
0,0.514285714285714,0.0142857142857143,0,0,0.0142857142857143,0,0,0.457142857142857,0
0,0,0.36,0.02,0,0.2,0.34,0.08,0,0
0,0,0,0.916666666666667,0,0,0,0,0,0.0833333333333333
0,0.05,0,0,0,0.9,0,0.05,0,0
0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.933333333333333,0.0166666666666667,0,0.05
0,0,0,0.78,0,0,0,0.02,0,0.2
0,0,0,0.44,0,0.04,0.32,0,0,0.2
0,0.166666666666667,0,0,0,0.6,0,0,0,0.233333333333333
0.2,0,0,0.0833333333333333,0,0.633333333333333,0,0.0833333333333333,0,0
0,0.06,0,0,0.38,0,0,0,0,0.56
0,0,0,0,0,0.433333333333333,0,0,0,0.566666666666667
0.0833333333333333,0.633333333333333,0,0,0,0,0,0,0.283333333333333,0
0,0,0,0,0,0,0,0.593333333333333,0,0.406666666666667
0,0.233333333333333,0.05,0.25,0,0.0333333333333333,0.3,0,0.133333333333333,0
0,0,0.0285714285714286,0,0.428571428571429,0,0,0,0,0.542857142857143
0,0,0,0.416666666666667,0.483333333333333,0.05,0,0.05,0,0
0.72,0.02,0.02,0,0,0,0.24,0,0,0
0.0166666666666667,0,0,0,0,0.95,0,0,0.0333333333333333,0
0,0.385714285714286,0,0,0.0142857142857143,0,0.371428571428571,0,0.228571428571429,0
0.0333333333333333,0.6,0.366666666666667,0,0,0,0,0,0,0
0.025,0.475,0,0.4,0.025,0.05,0,0,0,0.025
0.0142857142857143,0,0,0,0,0.457142857142857,0.214285714285714,0.285714285714286,0.0285714285714286,0
0.166666666666667,0,0.0166666666666667,0.15,0,0,0,0,0.1,0.566666666666667
0,0.0333333333333333,0.0166666666666667,0,0.466666666666667,0,0,0.35,0.133333333333333,0
0,0.3,0,0,0,0,0.025,0,0,0.675
0,0,0,0,0,0.516666666666667,0,0,0.0166666666666667,0.466666666666667
0,1,0,0,0,0,0,0,0,0
0.566666666666667,0.166666666666667,0,0,0,0.0166666666666667,0.25,0,0,0
0.0666666666666667,0.55,0,0.0166666666666667,0.05,0,0.0166666666666667,0,0.3,0
0,0,0.02,0,0.76,0.12,0.08,0.02,0,0
0,0.9,0,0,0.075,0,0,0.025,0,0
0,0,0,0.1,0,0,0,0.2,0,0.7
0,0,0,0.785714285714286,0,0.0142857142857143,0,0.171428571428571,0,0.0285714285714286
0,0.95,0,0,0,0,0,0,0.025,0.025
0,0.02,0,0,0,0.98,0,0,0,0
0.4,0,0.075,0,0.025,0.15,0.025,0,0.0125,0.3125
0,0,0.266666666666667,0,0,0,0,0.383333333333333,0,0.35
0,0,0,0.78,0.22,0,0,0,0,0
0.0166666666666667,0,0,0.7,0,0,0,0,0,0.283333333333333
0.1,0.0666666666666667,0,0,0,0,0,0.366666666666667,0.466666666666667,0
0,0.0166666666666667,0.516666666666667,0.0333333333333333,0,0.116666666666667,0,0,0,0.316666666666667
0,0.0285714285714286,0,0,0.757142857142857,0.1,0,0,0,0.114285714285714
0,0,0,0,0,0.86,0,0,0.14,0
0.05,0.525,0,0,0,0,0,0.425,0,0
0,0,0,0,0,1,0,0,0,0
0,0,0.166666666666667,0,0.05,0.05,0,0,0,0.733333333333333
0,0,0,0.1,0.383333333333333,0.0833333333333333,0.0333333333333333,0,0,0.4
0.283333333333333,0,0.0166666666666667,0.7,0,0,0,0,0,0
0.06,0,0,0.66,0,0,0,0,0.28,0
0.228571428571429,0,0.114285714285714,0.328571428571429,0,0,0.285714285714286,0,0,0.0428571428571429
0.02,0,0.38,0,0,0,0,0.6,0,0
0.571428571428571,0,0.0142857142857143,0.0142857142857143,0.1,0.171428571428571,0.128571428571429,0,0,0
0,0.94,0.02,0,0.02,0,0.02,0,0,0
0,1,0,0,0,0,0,0,0,0
0,0,0.05,0,0,0,0.1,0,0.85,0
0.433333333333333,0.3,0,0,0.0666666666666667,0.0166666666666667,0,0,0.183333333333333,0
0,0.728571428571429,0,0,0.214285714285714,0,0.0142857142857143,0.0428571428571429,0,0
0,0,0,0,0,0,0,0,1,0
0,1,0,0,0,0,0,0,0,0
0.0166666666666667,0.0333333333333333,0.6,0.0166666666666667,0,0,0,0,0,0.333333333333333
0,0,0,0.0142857142857143,0,0,0,0,0,0.985714285714286
0,0,0,0,0,0,0,0.25,0,0.75
0,0,0.0166666666666667,0,0,0.233333333333333,0,0,0,0.75
0,0,0.142857142857143,0.0142857142857143,0,0,0,0.0571428571428571,0.0142857142857143,0.771428571428571
0,0,0.075,0,0,0,0,0.075,0.025,0.825
0,0,0,0,0,0.2,0.566666666666667,0,0.216666666666667,0.0166666666666667
0,0.0222222222222222,0,0.122222222222222,0,0.0111111111111111,0,0.0444444444444444,0,0.8
0,0,0.677777777777778,0,0.0333333333333333,0,0.122222222222222,0,0.166666666666667,0
0.00625,0.00625,0.55625,0.0125,0.3375,0,0.05625,0,0,0.025
0,0,0,0.109090909090909,0,0,0,0.0818181818181818,0,0.809090909090909
0.06,0,0,0,0.24,0,0.04,0,0,0.66
0,0,0.075,0.275,0,0.025,0.025,0,0,0.6
0,0,0,0,0.34,0.66,0,0,0,0
0,0,0,0,0.0166666666666667,0.233333333333333,0,0,0,0.75
0,0,0,0,0,0.983333333333333,0,0.0166666666666667,0,0
0.0571428571428571,0,0.0142857142857143,0.914285714285714,0,0,0,0,0,0.0142857142857143
0,0.583333333333333,0,0,0.0833333333333333,0,0,0,0,0.333333333333333
0,0,0.516666666666667,0,0,0,0,0,0,0.483333333333333
0,0.0142857142857143,0,0.0142857142857143,0,0,0,0.914285714285714,0,0.0571428571428571
0,0.933333333333333,0,0,0,0,0.0666666666666667,0,0,0
0,0,0,0.728571428571429,0,0.271428571428571,0,0,0,0
0,0.52,0.04,0.02,0,0.02,0.34,0,0.06,0
0,0,0,0,0,0.0142857142857143,0,0,0.985714285714286,0
0,0,0,0.0125,0,0,0,0.0125,0,0.975
0,0,0,0,0.06,0.9,0.02,0.02,0,0
0,0,0,0,0,0.0125,0,0,0.575,0.4125
0,0,0,0,0,0.0142857142857143,0,0,0.228571428571429,0.757142857142857
0,0,0.0166666666666667,0,0,0,0.45,0,0,0.533333333333333
0,0.133333333333333,0,0.2,0,0,0.0333333333333333,0,0.633333333333333,0
0.4,0,0,0,0,0,0,0.6,0,0
0,0.0833333333333333,0,0.0833333333333333,0,0,0.1,0,0,0.733333333333333
0,0,0,0.0142857142857143,0,0,0.0714285714285714,0,0.0142857142857143,0.9
0,0,0,0,0,0.68,0.04,0,0,0.28
0.0166666666666667,0,0,0,0.0166666666666667,0.0833333333333333,0,0.283333333333333,0.0166666666666667,0.583333333333333
0.02,0,0,0,0,0.2,0,0.78,0,0
0,0.2,0.65,0,0.0333333333333333,0,0,0,0.0666666666666667,0.05
0,1,0,0,0,0,0,0,0,0
0,0,0,0.583333333333333,0,0,0.4,0,0.0166666666666667,0
0,0.0125,0,0.125,0.5,0,0,0.125,0,0.2375
0,0,0.908333333333333,0,0,0,0.075,0,0.00833333333333333,0.00833333333333333
0,0,0,0,0,0.0333333333333333,0.0722222222222222,0,0,0.894444444444444
0,0,0.88,0,0,0.02,0.1,0,0,0
0,0,0.75,0,0,0.125,0.125,0,0,0
0,0.0125,0,0.1625,0,0,0.0125,0,0,0.8125
0,0,0.786666666666667,0,0,0,0.213333333333333,0,0,0
0,0.142105263157895,0.394736842105263,0,0,0,0,0,0.00526315789473684,0.457894736842105
0.0142857142857143,0,0.961904761904762,0,0.00476190476190476,0,0,0.019047619047619,0,0
0,0,0,0,0,0,0,0,0,1
0.30952380952381,0.10952380952381,0.0238095238095238,0,0,0.00476190476190476,0.185714285714286,0.119047619047619,0,0.247619047619048
0,0,0.616666666666667,0,0,0,0,0,0,0.383333333333333
0.00909090909090909,0,0,0.536363636363636,0,0,0.454545454545455,0,0,0
0.176923076923077,0.0153846153846154,0.184615384615385,0.0538461538461538,0,0.0153846153846154,0.553846153846154,0,0,0
0,0,0.908,0.004,0.076,0,0.008,0,0,0.004
0.588888888888889,0.0111111111111111,0.1,0,0,0,0.3,0,0,0
0,0.015,0.01,0,0,0,0.565,0,0.205,0.205
0,0.0166666666666667,0,0,0,0,0,0.491666666666667,0,0.491666666666667
0,0,0.7,0,0,0,0,0,0,0.3
0,0,0,0,0,0,0,0,0.95,0.05
0.6,0.0125,0,0,0.0125,0,0,0.0125,0,0.3625
0,0,0.457142857142857,0.0714285714285714,0.385714285714286,0,0,0.0857142857142857,0,0
0.0285714285714286,0.0142857142857143,0,0.0857142857142857,0,0,0,0,0.157142857142857,0.714285714285714
0,0,0,0.233333333333333,0,0,0.216666666666667,0.55,0,0
0,0.0833333333333333,0.416666666666667,0.5,0,0,0,0,0,0
0,0,0,0,0,0.06,0,0,0,0.94
0,0.3,0,0,0,0.075,0,0.625,0,0
0,0.285714285714286,0,0,0,0.585714285714286,0.0428571428571429,0.0428571428571429,0,0.0428571428571429
0,0,0,0.333333333333333,0,0.0333333333333333,0,0,0.633333333333333,0
0,0,0,0,0,0,0.1,0.9,0,0
0,0,0.0666666666666667,0,0.0166666666666667,0,0.233333333333333,0,0.0166666666666667,0.666666666666667
0.0125,0.7375,0,0,0,0,0,0,0,0.25
0,0,0,0,0,0,0,0,0,1
0,0,0.025,0,0,0,0.025,0.95,0,0
0.533333333333333,0,0.416666666666667,0,0.0333333333333333,0,0,0,0.0166666666666667,0
0.4,0.4,0,0,0,0,0,0,0,0.2
0,0,0.025,0,0,0.7875,0,0,0,0.1875
0,0.428571428571429,0,0.571428571428571,0,0,0,0,0,0
0,0,0,0.05,0,0,0,0,0,0.95
0.225,0.0125,0,0,0.7625,0,0,0,0,0
0,0,0,0.7,0.04,0,0,0.18,0,0.08
0,0,0,0,0,0,0,0.02,0,0.98
0,0,0,0,0,0,0,0.0166666666666667,0,0.983333333333333
0,0,0,0.0428571428571429,0,0,0.585714285714286,0.157142857142857,0,0.214285714285714
0,0.0142857142857143,0,0,0.0142857142857143,0.128571428571429,0.0142857142857143,0,0,0.828571428571429
0,1,0,0,0,0,0,0,0,0
0,0.0333333333333333,0,0.0833333333333333,0,0,0,0,0.166666666666667,0.716666666666667
0,0,0,0.0111111111111111,0,0,0,0,0.266666666666667,0.722222222222222
0.08,0.88,0,0,0,0.02,0.02,0,0,0
0.25,0,0.725,0.025,0,0,0,0,0,0
0.525,0,0,0,0.075,0,0.4,0,0,0
0,0,0,0,0.0166666666666667,0.0333333333333333,0,0.95,0,0
0,0.0142857142857143,0.542857142857143,0.0142857142857143,0,0.3,0.0285714285714286,0.0857142857142857,0.0142857142857143,0
0,1,0,0,0,0,0,0,0,0
0,0.975,0,0,0,0,0.025,0,0,0
0,1,0,0,0,0,0,0,0,0
0.0285714285714286,0.542857142857143,0,0,0.0142857142857143,0,0,0,0,0.414285714285714
0,1,0,0,0,0,0,0,0,0
0.375,0,0,0.3125,0,0,0,0,0,0.3125
0,0,0.22,0.6,0,0,0,0.18,0,0
0,0.0142857142857143,0.0571428571428571,0,0.0142857142857143,0.0714285714285714,0.385714285714286,0,0.457142857142857,0
0,0,0,0,0.371428571428571,0.628571428571429,0,0,0,0
0,0.04,0,0.28,0.04,0.22,0.22,0,0.04,0.16
0,0,0,0.4,0,0,0,0,0,0.6
0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,0
0,0,0,0.0333333333333333,0,0,0,0.966666666666667,0,0
0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0.02,0.34,0,0,0.64
0,0,0,0,0,0.0333333333333333,0,0,0,0.966666666666667
0,0,0,0,0.46,0,0.04,0,0,0.5
0,0.0142857142857143,0,0,0,0.785714285714286,0,0,0,0.2
0,0,0,0.0333333333333333,0.3,0,0.633333333333333,0,0.0333333333333333,0
0,0,0,0,0,0,0.96,0,0.02,0.02
0,0,0,0,0,0,0,0.533333333333333,0.0333333333333333,0.433333333333333
0,0,0,0,0,0,0,0.866666666666667,0,0.133333333333333
0,0,0.04,0,0,0.28,0,0.02,0,0.66
0.025,0.95,0,0,0,0,0.025,0,0,0
0,0,0.06,0.02,0,0,0,0,0,0.92
0.2,0,0,0.0166666666666667,0,0.483333333333333,0,0,0.3,0
0,0.98,0,0,0,0,0,0,0.02,0
0.94,0.06,0,0,0,0,0,0,0,0
0,0,0,0,0.0333333333333333,0,0,0,0.0166666666666667,0.95
0,0,0,0,0,0.16,0,0,0.84,0
0,0,0,0.283333333333333,0,0.266666666666667,0,0.0666666666666667,0,0.383333333333333
0,0.0333333333333333,0,0.433333333333333,0,0,0.466666666666667,0.0166666666666667,0,0.05
0.02,0,0,0.52,0,0,0,0.42,0,0.04
0,0,0.414285714285714,0,0,0.185714285714286,0.157142857142857,0.242857142857143,0,0
0,0,0,0.0142857142857143,0,0,0,0.171428571428571,0,0.814285714285714
0,0,0,0.0142857142857143,0.0142857142857143,0.0142857142857143,0,0,0,0.957142857142857
0,0,0,0,0,0,0.1,0.142857142857143,0,0.757142857142857
0.266666666666667,0,0,0,0,0,0,0,0.1,0.633333333333333
0,0.06,0,0.08,0.02,0,0,0,0.82,0.02
0,0.0166666666666667,0,0,0,0.983333333333333,0,0,0,0
0,1,0,0,0,0,0,0,0,0
0.514285714285714,0,0,0.242857142857143,0.114285714285714,0,0,0,0.128571428571429,0
0,0.975,0,0,0,0,0,0.025,0,0
0,0,0,0.64,0.02,0,0,0,0.02,0.32
0.116666666666667,0,0.433333333333333,0.05,0,0,0,0,0,0.4
0,0,0,0,0,0.92,0,0,0.08,0
0.025,0.05,0,0,0,0,0.025,0,0.9,0
0.471428571428571,0.457142857142857,0,0,0,0.0428571428571429,0,0.0285714285714286,0,0
0.02,0.74,0,0,0,0,0,0,0.24,0
0,0,0.371428571428571,0,0,0.6,0,0.0142857142857143,0.0142857142857143,0
0,0,0.0166666666666667,0,0,0,0.65,0,0.0166666666666667,0.316666666666667
0,0.0222222222222222,0,0,0,0.0444444444444444,0.566666666666667,0,0.366666666666667,0
0,0,0,0,0,0.02,0,0,0,0.98
0.0142857142857143,0.985714285714286,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0
0,0.1,0,0,0.233333333333333,0.0166666666666667,0.0166666666666667,0.0833333333333333,0.0166666666666667,0.533333333333333
0,0,0.02,0.02,0,0.02,0.34,0,0.02,0.58
0,0,0,0.233333333333333,0,0,0,0,0,0.766666666666667
0,0,0,0.96,0,0,0,0.02,0,0.02
0,0,0,0.514285714285714,0,0.142857142857143,0,0,0,0.342857142857143
0,0,0,0.125,0,0,0,0,0,0.875
0.15,0,0.0166666666666667,0.816666666666667,0.0166666666666667,0,0,0,0,0
0,0,0.05,0,0.183333333333333,0,0.1,0.65,0,0.0166666666666667
0.05,0.266666666666667,0,0,0.216666666666667,0.466666666666667,0,0,0,0
0,0.0166666666666667,0.116666666666667,0.0166666666666667,0,0.333333333333333,0.0166666666666667,0.5,0,0
0,0,0,0,0,0,0.025,0,0,0.975
0,0.114285714285714,0,0,0,0.1,0.0142857142857143,0.671428571428571,0.0571428571428571,0.0428571428571429
0,0,0,0,0.16,0.84,0,0,0,0
0,0,0.0666666666666667,0,0.833333333333333,0.05,0.05,0,0,0
0,0,0,0.28,0.04,0,0.08,0,0.6,0
0,0,0.0166666666666667,0.0166666666666667,0,0.0166666666666667,0,0.233333333333333,0,0.716666666666667
0,0,0,0,0,0,0,0,0.0285714285714286,0.971428571428571
0,0,0.716666666666667,0,0,0,0,0,0,0.283333333333333
0.08,0.9,0,0,0,0.02,0,0,0,0
0,0.96,0,0,0,0,0,0,0.02,0.02
0.02,0.58,0,0,0,0,0,0,0,0.4
0,0,0,0.357142857142857,0,0,0,0,0.642857142857143,0
0.133333333333333,0.0166666666666667,0,0.0166666666666667,0,0.0333333333333333,0,0,0.8,0
0.02,0,0,0,0.02,0.96,0,0,0,0
0,0,0,0,0,0.92,0,0,0.08,0
0,0,0.0285714285714286,0.0428571428571429,0,0,0,0.928571428571428,0,0
0,0,0.04,0,0,0.2,0.3,0.44,0,0.02
0,0,0,0,0,0,0,0,1,0
0.0142857142857143,0,0,0.0285714285714286,0,0.714285714285714,0,0,0.242857142857143,0
0,0.166666666666667,0,0,0,0.416666666666667,0,0,0,0.416666666666667
0,0.05,0,0,0,0.166666666666667,0.183333333333333,0,0,0.6
0,0,0,0,0,1,0,0,0,0
0,0.019047619047619,0.828571428571429,0,0,0.00476190476190476,0.138095238095238,0,0.00952380952380952,0
0,0.22,0.63,0.03,0,0,0.11,0,0.01,0
0.00476190476190476,0,0.70952380952381,0.00476190476190476,0.0428571428571429,0,0.0619047619047619,0.176190476190476,0,0
0,0.2,0.590909090909091,0.0636363636363636,0,0,0,0.0818181818181818,0.0636363636363636,0
0.00555555555555556,0.144444444444444,0.538888888888889,0.00555555555555556,0,0,0,0.277777777777778,0,0.0277777777777778
0.0214285714285714,0,0.164285714285714,0.00714285714285714,0,0,0.1,0.4,0,0.307142857142857
0,0.03125,0,0.05,0.20625,0,0.25625,0.38125,0,0.075
0.0166666666666667,0.15,0,0,0,0.00555555555555556,0.477777777777778,0.344444444444444,0.00555555555555556,0
0,0,0.5,0.22,0,0.18,0,0.02,0,0.08
0,0,1,0,0,0,0,0,0,0
0.172222222222222,0.0166666666666667,0.75,0.0166666666666667,0.00555555555555556,0.00555555555555556,0.00555555555555556,0.0277777777777778,0,0
0.004,0.004,0.448,0.296,0.236,0,0.008,0.004,0,0
0,0.244444444444444,0.511111111111111,0.0222222222222222,0,0,0,0.0166666666666667,0,0.205555555555556
0.117647058823529,0.229411764705882,0.282352941176471,0.0823529411764706,0,0.00588235294117647,0.111764705882353,0.0294117647058824,0.135294117647059,0.00588235294117647
0,0.716666666666667,0.270833333333333,0,0,0,0.0125,0,0,0
0.25,0,0.30625,0,0.43125,0.0125,0,0,0,0
0,0,0.092,0.004,0.08,0.76,0.024,0,0.04,0
0,0.01875,0.5875,0.0125,0,0.0875,0.01875,0,0.09375,0.18125
0,0,0.00909090909090909,0.918181818181818,0,0.0636363636363636,0.00909090909090909,0,0,0
0,0,0,0.809090909090909,0.00454545454545455,0,0,0.00454545454545455,0,0.181818181818182
0,0,0.435714285714286,0.00714285714285714,0,0,0.0357142857142857,0,0,0.521428571428571
0,0,0.80952380952381,0.019047619047619,0.0142857142857143,0,0.152380952380952,0,0,0.00476190476190476
0,0.2,0.675,0,0,0,0.005,0,0,0.12
0,0,0,0.025,0.975,0,0,0,0,0
0,0.00625,0,0.1625,0,0,0.3375,0,0,0.49375
0,0,0.742857142857143,0.2,0,0,0.05,0,0.00714285714285714,0
0.00909090909090909,0,0.936363636363636,0.00909090909090909,0,0,0,0.0363636363636364,0,0.00909090909090909
0,0,1,0,0,0,0,0,0,0
0,0,0,0.14,0,0,0.68,0,0,0.18
0,0,0,0,0,0,0.16,0,0,0.84
0,0.566666666666667,0,0,0.0333333333333333,0,0,0,0,0.4
0.0285714285714286,0.3,0.0142857142857143,0,0,0,0.642857142857143,0.0142857142857143,0,0
0,0.05,0.216666666666667,0,0.666666666666667,0,0.0166666666666667,0,0.05,0
0,0,0.0166666666666667,0,0,0,0,0.0166666666666667,0.0166666666666667,0.95
0.233333333333333,0,0.05,0.65,0,0,0,0,0,0.0666666666666667
0,1,0,0,0,0,0,0,0,0
0,0,0.0285714285714286,0.828571428571429,0,0,0,0.0142857142857143,0,0.128571428571429
0,0,0,0,0.0428571428571429,0.942857142857143,0,0,0,0.0142857142857143
0,0,0.06,0.68,0.02,0,0.22,0,0,0.02
0,0,0,0,0,0,0.65,0,0.0166666666666667,0.333333333333333
0,1,0,0,0,0,0,0,0,0
0,0,0.05,0,0,0,0.075,0,0,0.875
0,0.1,0,0.36,0,0,0.12,0.02,0.4,0
0,0,0.8,0,0,0.16,0,0,0.04,0
0,0.0166666666666667,0,0.1,0,0.1,0.0833333333333333,0,0,0.7
